,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
17193,4/20/2020,Belgium,39983,5828,8895,25260,1487,145,138
17194,4/20/2020,Belize,18,2,2,14,0,0,0
17195,4/20/2020,Benin,54,1,27,26,19,0,9
17196,4/20/2020,Bhutan,5,0,2,3,0,0,0
17197,4/20/2020,Bolivia,564,33,31,500,44,1,0
17198,4/20/2020,Bosnia and Herzegovina,1309,49,381,879,24,1,34
17199,4/20/2020,Botswana,20,1,0,19,0,0,0
17200,4/20/2020,Brazil,40743,2587,22130,16026,2089,125,0
17201,4/20/2020,Brunei,138,1,116,21,0,0,1
17202,4/20/2020,Bulgaria,929,43,167,719,35,1,6
17203,4/20/2020,Burkina Faso,581,38,357,186,5,2,19
17204,4/20/2020,Burma,119,5,7,107,8,0,0
17205,4/20/2020,Burundi,5,1,4,0,0,0,4
17206,4/20/2020,Cabo Verde,67,1,1,65,6,0,0
17207,4/20/2020,Cambodia,122,0,107,15,0,0,2
17208,4/20/2020,Cameroon,1163,42,305,816,146,0,0
17209,4/20/2020,Canada,39578,2290,0,37288,1565,146,0
17210,4/20/2020,Central African Republic,12,0,4,8,0,0,0
17211,4/20/2020,Chad,33,0,8,25,0,0,0
17212,4/20/2020,Chile,11375,139,4676,6560,419,6,338
17213,4/20/2020,China,83817,4636,76174,3007,12,0,54
17214,4/20/2020,Colombia,3977,189,804,2984,185,10,93
17215,4/20/2020,Comoros,0,0,0,0,0,0,0
17216,4/20/2020,Congo (Brazzaville),160,6,16,138,17,0,5
17217,4/20/2020,Congo (Kinshasa),332,25,27,280,5,0,1
17218,4/20/2020,Costa Rica,662,6,124,532,2,1,12
17219,4/20/2020,Cote d'Ivoire,847,9,260,578,0,0,0
17220,4/20/2020,Croatia,1881,47,771,1063,10,0,62
17221,4/20/2020,Cuba,1087,36,285,766,52,2,30
17222,4/20/2020,Cyprus,772,12,81,679,5,0,0
17223,4/20/2020,Czechia,6900,194,1559,5147,154,8,261
17224,4/20/2020,Denmark,7711,364,4499,2848,131,9,171
17225,4/20/2020,Djibouti,846,2,102,742,0,0,0
17226,4/20/2020,Dominica,16,0,8,8,0,0,0
17227,4/20/2020,Dominican Republic,4964,235,416,4313,284,9,53
17228,4/20/2020,Ecuador,10128,507,1150,8471,660,33,89
17229,4/20/2020,Egypt,3333,250,821,2262,189,11,89
17230,4/20/2020,El Salvador,218,7,46,165,17,0,2
17231,4/20/2020,Equatorial Guinea,79,0,7,72,0,0,3
17232,4/20/2020,Eritrea,39,0,3,36,0,0,0
17233,4/20/2020,Estonia,1535,40,165,1330,7,0,1
17234,4/20/2020,Eswatini,24,1,8,15,2,0,0
17235,4/20/2020,Ethiopia,111,3,16,92,3,0,0
17236,4/20/2020,Fiji,18,0,3,15,1,0,3
17237,4/20/2020,Finland,3868,98,2000,1770,85,4,300
17238,4/20/2020,France,154402,20241,37409,96752,2447,547,831
17239,4/20/2020,Gabon,120,1,7,112,11,0,0
17240,4/20/2020,Gambia,10,1,2,7,0,0,0
17241,4/20/2020,Georgia,402,4,95,303,8,0,2
17242,4/20/2020,Germany,147065,4862,91500,50703,1881,276,3500
17243,4/20/2020,Ghana,1042,9,99,934,0,0,0
17244,4/20/2020,Greece,2245,116,269,1860,10,3,0
17245,4/20/2020,Grenada,14,0,6,8,0,0,0
17246,4/20/2020,Guatemala,289,7,21,261,32,0,0
17247,4/20/2020,Guinea,622,5,122,495,43,0,35
17248,4/20/2020,Guinea-Bissau,50,0,3,47,0,0,0
17249,4/20/2020,Guyana,65,7,9,49,0,0,0
17250,4/20/2020,Haiti,44,3,0,41,0,0,0
17251,4/20/2020,Holy See,9,0,2,7,1,0,0
17252,4/20/2020,Honduras,477,46,25,406,5,0,10
17253,4/20/2020,Hungary,1984,199,267,1518,68,10,17
17254,4/20/2020,Iceland,1773,10,1362,401,2,1,71
17255,4/20/2020,India,18539,592,3273,14674,924,33,419
17256,4/20/2020,Indonesia,6760,590,747,5423,185,8,61
17257,4/20/2020,Iran,83505,5209,59273,19023,1294,91,2250
17258,4/20/2020,Iraq,1574,82,1043,449,35,0,34
17259,4/20/2020,Ireland,15652,687,77,14888,401,77,0
17260,4/20/2020,Israel,14112,180,4687,9245,299,6,459
17261,4/20/2020,Italy,181228,24114,48877,108237,2256,454,1822
17262,4/20/2020,Jamaica,223,5,27,191,50,0,0
17263,4/20/2020,Japan,11258,275,1159,9824,344,20,0
17264,4/20/2020,Jordan,425,7,282,136,8,0,6
17265,4/20/2020,Kazakhstan,1852,19,447,1386,176,0,47
17266,4/20/2020,Kenya,281,14,69,198,11,0,2
17267,4/20/2020,Kiribati,0,0,0,0,0,0,0
17268,4/20/2020,"Korea, South",10674,236,8114,2324,13,2,72
17269,4/20/2020,Kosovo,561,12,102,447,51,0,9
17270,4/20/2020,Kuwait,1995,9,367,1619,80,2,62
17271,4/20/2020,Kyrgyzstan,568,7,201,360,14,2,68
17272,4/20/2020,Laos,19,0,2,17,0,0,0
17273,4/20/2020,Latvia,739,5,88,646,12,0,0
17274,4/20/2020,Lebanon,677,21,103,553,4,0,1
17275,4/20/2020,Lesotho,0,0,0,0,0,0,0
17276,4/20/2020,Liberia,99,8,7,84,8,0,0
17277,4/20/2020,Libya,51,1,15,35,0,0,4
17278,4/20/2020,Liechtenstein,81,1,78,2,0,0,0
17279,4/20/2020,Lithuania,1173,26,122,1025,20,3,24
17280,4/20/2020,Luxembourg,3558,75,637,2846,8,2,10
17281,4/20/2020,Madagascar,121,0,41,80,0,0,2
17282,4/20/2020,Malawi,17,2,3,12,0,0,0
17283,4/20/2020,Malaysia,5425,89,3295,2041,36,0,98
17284,4/20/2020,Maldives,69,0,16,53,17,0,0
17285,4/20/2020,Mali,246,14,56,176,22,0,14
17286,4/20/2020,Malta,431,3,126,302,4,0,8
17287,4/20/2020,Marshall Islands,0,0,0,0,0,0,0
17288,4/20/2020,Mauritania,7,1,6,0,0,0,0
17289,4/20/2020,Mauritius,328,9,224,95,0,0,16
17290,4/20/2020,Mexico,8772,712,2627,5433,511,26,0
17291,4/20/2020,Micronesia,0,0,0,0,0,0,0
17292,4/20/2020,Moldova,2548,70,457,2021,76,3,0
17293,4/20/2020,Monaco,94,3,23,68,0,0,1
17294,4/20/2020,Mongolia,33,0,7,26,1,0,0
17295,4/20/2020,Montenegro,312,5,88,219,4,0,33
17296,4/20/2020,Morocco,3046,143,350,2553,191,2,23
17297,4/20/2020,Mozambique,39,0,0,39,0,0,0
17298,4/20/2020,Namibia,16,0,6,10,0,0,0
17299,4/20/2020,Nepal,31,0,4,27,0,0,0
17300,4/20/2020,Netherlands,33588,3764,72,29752,750,67,0
17301,4/20/2020,New Zealand,1440,12,974,454,9,0,62
17302,4/20/2020,Nicaragua,10,2,6,2,0,0,0
17303,4/20/2020,Niger,648,20,117,511,0,0,0
17304,4/20/2020,Nigeria,665,22,188,455,38,1,18
17305,4/20/2020,North Macedonia,1225,54,200,971,18,3,21
17306,4/20/2020,Norway,7156,181,32,6943,78,16,0
17307,4/20/2020,Oman,1410,7,238,1165,144,0,5
17308,4/20/2020,Pakistan,9565,201,2073,7291,1147,25,103
17309,4/20/2020,Palau,0,0,0,0,0,0,0
17310,4/20/2020,Panama,4467,126,165,4176,194,6,25
17311,4/20/2020,Papua New Guinea,7,0,0,7,0,0,0
17312,4/20/2020,Paraguay,208,8,46,154,2,0,5
17313,4/20/2020,Peru,16325,1990,6968,7367,697,204,157
17314,4/20/2020,Philippines,6459,428,613,5418,200,19,41
17315,4/20/2020,Poland,9593,380,1133,8080,306,20,93
17316,4/20/2020,Portugal,20863,735,610,19518,657,21,0
17317,4/20/2020,Qatar,6015,9,555,5451,567,1,37
17318,4/20/2020,Romania,8936,478,2017,6441,190,27,125
17319,4/20/2020,Russia,47121,405,3446,43270,4268,44,155
17320,4/20/2020,Rwanda,147,0,76,71,0,0,0
17321,4/20/2020,Saint Kitts and Nevis,15,0,0,15,1,0,0
17322,4/20/2020,Saint Lucia,15,0,13,2,0,0,2
17323,4/20/2020,Saint Vincent and the Grenadines,12,0,1,11,0,0,0
17324,4/20/2020,Samoa,0,0,0,0,0,0,0
17325,4/20/2020,San Marino,462,39,61,362,1,0,1
17326,4/20/2020,Sao Tome and Principe,4,0,0,4,0,0,0
17327,4/20/2020,Saudi Arabia,10484,103,1490,8891,1122,6,92
17328,4/20/2020,Senegal,377,5,235,137,10,2,15
17329,4/20/2020,Serbia,6630,125,870,5635,312,3,117
17330,4/20/2020,Seychelles,11,0,5,6,0,0,0
17331,4/20/2020,Sierra Leone,43,0,6,37,8,0,0
17332,4/20/2020,Singapore,8014,11,801,7202,1426,0,33
17333,4/20/2020,Slovakia,1173,13,251,909,12,1,22
17334,4/20/2020,Slovenia,1335,77,193,1065,5,3,1
17335,4/20/2020,Solomon Islands,0,0,0,0,0,0,0
17336,4/20/2020,Somalia,237,8,4,225,73,1,1
17337,4/20/2020,South Africa,3300,58,1055,2187,142,4,152
17338,4/20/2020,South Sudan,4,0,0,4,0,0,0
17339,4/20/2020,Spain,200210,20852,80587,98771,1536,399,3230
17340,4/20/2020,Sri Lanka,304,7,98,199,33,0,2
17341,4/20/2020,Sudan,92,12,8,72,26,2,2
17342,4/20/2020,Summer Olympics 2020,0,0,0,0,0,0,0
17343,4/20/2020,Suriname,10,1,6,3,0,0,0
17344,4/20/2020,Sweden,15124,1580,0,13544,461,40,0
17345,4/20/2020,Switzerland,27944,1429,18600,7915,204,36,800
17346,4/20/2020,Syria,39,3,0,36,0,0,0
17347,4/20/2020,Taiwan*,422,6,203,213,2,0,14
17348,4/20/2020,Tajikistan,0,0,0,0,0,0,0
17349,4/20/2020,Tanzania,254,10,11,233,84,3,0
17350,4/20/2020,Thailand,2792,47,1999,746,27,0,71
17351,4/20/2020,Timor-Leste,22,0,0,22,3,0,0
17352,4/20/2020,Togo,84,6,53,25,0,1,1
17353,4/20/2020,Trinidad and Tobago,114,8,22,84,0,0,1
17354,4/20/2020,Tunisia,884,38,148,698,5,0,105
17355,4/20/2020,Turkey,90980,2140,13430,75410,4674,123,1454
17356,4/20/2020,US,799507,45201,72329,681977,29820,2243,1992
17357,4/20/2020,Uganda,56,0,38,18,1,0,10
17358,4/20/2020,Ukraine,5710,151,359,5200,261,10,12
17359,4/20/2020,United Arab Emirates,7265,43,1360,5862,484,2,74
17360,4/20/2020,United Kingdom,131260,19090,446,111724,4866,576,10
17361,4/20/2020,Uruguay,535,10,313,212,7,0,15
17362,4/20/2020,Uzbekistan,1627,5,261,1361,62,0,36
17363,4/20/2020,Vanuatu,0,0,0,0,0,0,0
17364,4/20/2020,Venezuela,256,9,117,130,0,0,0
17365,4/20/2020,Vietnam,268,0,214,54,0,0,12
17366,4/20/2020,West Bank and Gaza,329,2,71,256,10,0,0
17367,4/20/2020,Yemen,1,0,0,1,0,0,0
17368,4/20/2020,Zambia,65,3,35,27,4,0,2
17369,4/20/2020,Zimbabwe,25,3,2,20,0,0,0
17370,4/21/2020,Afghanistan,1093,36,150,907,66,0,15
17371,4/21/2020,Albania,609,26,345,238,25,0,18
17372,4/21/2020,Algeria,2811,392,1152,1267,93,8,53
17373,4/21/2020,Andorra,717,37,282,398,0,0,34
17374,4/21/2020,Angola,24,2,6,16,0,0,0
17375,4/21/2020,Antigua and Barbuda,23,3,7,13,0,0,4
17376,4/21/2020,Argentina,3031,147,840,2044,90,11,103
17377,4/21/2020,Armenia,1401,24,609,768,62,2,29
17378,4/21/2020,Australia,6645,67,4695,1883,22,0,404
17379,4/21/2020,Austria,14873,491,10971,3411,78,21,340
17380,4/21/2020,Azerbaijan,1480,20,865,595,44,1,74
17381,4/21/2020,Bahamas,65,9,12,44,5,0,1
17382,4/21/2020,Bahrain,1973,7,784,1182,66,0,15
17383,4/21/2020,Bangladesh,3382,110,87,3185,434,9,2
17384,4/21/2020,Barbados,75,5,25,45,0,0,6
17385,4/21/2020,Belarus,6723,55,577,6091,459,4,63
17386,4/21/2020,Belgium,40956,5998,9002,25956,973,170,107
17387,4/21/2020,Belize,18,2,2,14,0,0,0
17388,4/21/2020,Benin,54,1,27,26,0,0,0
17389,4/21/2020,Bhutan,6,0,2,4,1,0,0
17390,4/21/2020,Bolivia,598,34,37,527,34,1,6
17391,4/21/2020,Bosnia and Herzegovina,1342,51,437,854,33,2,56
17392,4/21/2020,Botswana,20,1,0,19,0,0,0
17393,4/21/2020,Brazil,43079,2741,22991,17347,2336,154,861
17394,4/21/2020,Brunei,138,1,116,21,0,0,0
17395,4/21/2020,Bulgaria,975,45,170,760,46,2,3
17396,4/21/2020,Burkina Faso,600,38,362,200,19,0,5
17397,4/21/2020,Burma,121,5,7,109,2,0,0
17398,4/21/2020,Burundi,5,1,4,0,0,0,0
17399,4/21/2020,Cabo Verde,68,1,1,66,1,0,0
17400,4/21/2020,Cambodia,122,0,110,12,0,0,3
17401,4/21/2020,Cameroon,1163,43,329,791,0,1,24
17402,4/21/2020,Canada,41321,2483,0,38838,1743,193,0
17403,4/21/2020,Central African Republic,14,0,10,4,2,0,6
17404,4/21/2020,Chad,33,0,8,25,0,0,0
17405,4/21/2020,Chile,11700,147,4969,6584,325,8,293
17406,4/21/2020,China,83853,4636,76228,2989,36,0,54
17407,4/21/2020,Colombia,4149,196,804,3149,172,7,0
17408,4/21/2020,Comoros,0,0,0,0,0,0,0
17409,4/21/2020,Congo (Brazzaville),165,6,16,143,5,0,0
17410,4/21/2020,Congo (Kinshasa),350,25,35,290,18,0,8
17411,4/21/2020,Costa Rica,669,6,150,513,7,0,26
17412,4/21/2020,Cote d'Ivoire,916,13,303,600,69,4,43
17413,4/21/2020,Croatia,1908,48,801,1059,27,1,30
17414,4/21/2020,Cuba,1137,38,309,790,50,2,24
17415,4/21/2020,Cyprus,784,12,98,674,12,0,17
17416,4/21/2020,Czechia,7033,201,1753,5079,133,7,194
17417,4/21/2020,Denmark,7891,370,4889,2632,180,6,390
17418,4/21/2020,Djibouti,945,2,112,831,99,0,10
17419,4/21/2020,Dominica,16,0,8,8,0,0,0
17420,4/21/2020,Dominican Republic,5044,245,463,4336,80,10,47
17421,4/21/2020,Ecuador,10398,520,1207,8671,270,13,57
17422,4/21/2020,Egypt,3490,264,870,2356,157,14,49
17423,4/21/2020,El Salvador,225,7,48,170,7,0,2
17424,4/21/2020,Equatorial Guinea,83,0,7,76,4,0,0
17425,4/21/2020,Eritrea,39,0,6,33,0,0,3
17426,4/21/2020,Estonia,1552,43,169,1340,17,3,4
17427,4/21/2020,Eswatini,31,1,8,22,7,0,0
17428,4/21/2020,Ethiopia,114,3,16,95,3,0,0
17429,4/21/2020,Fiji,18,0,3,15,0,0,0
17430,4/21/2020,Finland,4014,141,2000,1873,146,43,0
17431,4/21/2020,France,157068,20769,39181,97118,2666,528,1772
17432,4/21/2020,Gabon,156,1,16,139,36,0,9
17433,4/21/2020,Gambia,10,1,2,7,0,0,0
17434,4/21/2020,Georgia,408,4,97,307,6,0,2
17435,4/21/2020,Germany,148291,5033,95200,48058,1226,171,3700
17436,4/21/2020,Ghana,1042,9,99,934,0,0,0
17437,4/21/2020,Greece,2401,121,577,1703,156,5,308
17438,4/21/2020,Grenada,14,0,6,8,0,0,0
17439,4/21/2020,Guatemala,294,7,24,263,5,0,3
17440,4/21/2020,Guinea,688,6,127,555,66,1,5
17441,4/21/2020,Guinea-Bissau,50,0,3,47,0,0,0
17442,4/21/2020,Guyana,66,7,9,50,1,0,0
17443,4/21/2020,Haiti,47,3,0,44,3,0,0
17444,4/21/2020,Holy See,9,0,2,7,0,0,0
17445,4/21/2020,Honduras,494,46,29,419,17,0,4
17446,4/21/2020,Hungary,2098,213,287,1598,114,14,20
17447,4/21/2020,Iceland,1778,10,1417,351,5,0,55
17448,4/21/2020,India,20080,645,3975,15460,1541,53,702
17449,4/21/2020,Indonesia,7135,616,842,5677,375,26,95
17450,4/21/2020,Iran,84802,5297,60965,18540,1297,88,1692
17451,4/21/2020,Iraq,1602,83,1096,423,28,1,53
17452,4/21/2020,Ireland,16040,730,9233,6077,388,43,9156
17453,4/21/2020,Israel,14394,189,5103,9102,282,9,416
17454,4/21/2020,Italy,183957,24648,51600,107709,2729,534,2723
17455,4/21/2020,Jamaica,223,6,27,190,0,1,0
17456,4/21/2020,Japan,11641,303,1239,10099,383,28,80
17457,4/21/2020,Jordan,428,7,297,124,3,0,15
17458,4/21/2020,Kazakhstan,1995,19,489,1487,143,0,42
17459,4/21/2020,Kenya,296,14,74,208,15,0,5
17460,4/21/2020,Kiribati,0,0,0,0,0,0,0
17461,4/21/2020,"Korea, South",10683,237,8213,2233,9,1,99
17462,4/21/2020,Kosovo,598,15,123,460,37,3,21
17463,4/21/2020,Kuwait,2080,11,412,1657,85,2,45
17464,4/21/2020,Kyrgyzstan,590,7,216,367,22,0,15
17465,4/21/2020,Laos,19,0,2,17,0,0,0
17466,4/21/2020,Latvia,748,9,133,606,9,4,45
17467,4/21/2020,Lebanon,677,21,108,548,0,0,5
17468,4/21/2020,Lesotho,0,0,0,0,0,0,0
17469,4/21/2020,Liberia,101,8,7,86,2,0,0
17470,4/21/2020,Libya,51,1,15,35,0,0,0
17471,4/21/2020,Liechtenstein,81,1,78,2,0,0,0
17472,4/21/2020,Lithuania,1226,26,179,1021,53,0,57
17473,4/21/2020,Luxembourg,3618,78,670,2870,60,3,33
17474,4/21/2020,Madagascar,121,0,44,77,0,0,3
17475,4/21/2020,Malawi,18,2,3,13,1,0,0
17476,4/21/2020,Malaysia,5482,92,3349,2041,57,3,54
17477,4/21/2020,Maldives,83,0,16,67,14,0,0
17478,4/21/2020,Mali,258,14,57,187,12,0,1
17479,4/21/2020,Malta,443,3,150,290,12,0,24
17480,4/21/2020,Marshall Islands,0,0,0,0,0,0,0
17481,4/21/2020,Mauritania,7,1,6,0,0,0,0
17482,4/21/2020,Mauritius,328,9,243,76,0,0,19
17483,4/21/2020,Mexico,9501,857,2627,6017,729,145,0
17484,4/21/2020,Micronesia,0,0,0,0,0,0,0
17485,4/21/2020,Moldova,2614,72,505,2037,66,2,48
17486,4/21/2020,Monaco,94,3,26,65,0,0,3
17487,4/21/2020,Mongolia,34,0,8,26,1,0,1
17488,4/21/2020,Montenegro,313,5,101,207,1,0,13
17489,4/21/2020,Morocco,3209,145,393,2671,163,2,43
17490,4/21/2020,Mozambique,39,0,0,39,0,0,0
17491,4/21/2020,Namibia,16,0,6,10,0,0,0
17492,4/21/2020,Nepal,43,0,4,39,12,0,0
17493,4/21/2020,Netherlands,34317,3929,74,30314,729,165,2
17494,4/21/2020,New Zealand,1445,13,1006,426,5,1,32
17495,4/21/2020,Nicaragua,10,2,7,1,0,0,1
17496,4/21/2020,Niger,657,20,127,510,9,0,10
17497,4/21/2020,Nigeria,665,22,188,455,0,0,0
17498,4/21/2020,North Macedonia,1231,55,224,952,6,1,24
17499,4/21/2020,Norway,7191,182,32,6977,35,1,0
17500,4/21/2020,Oman,1508,8,238,1262,98,1,0
17501,4/21/2020,Pakistan,10076,212,2156,7708,511,11,83
17502,4/21/2020,Palau,0,0,0,0,0,0,0
17503,4/21/2020,Panama,4658,136,204,4318,191,10,39
17504,4/21/2020,Papua New Guinea,7,0,0,7,0,0,0
17505,4/21/2020,Paraguay,208,8,53,147,0,0,7
17506,4/21/2020,Peru,17837,2199,6982,8656,1512,209,14
17507,4/21/2020,Philippines,6599,437,654,5508,140,9,41
17508,4/21/2020,Poland,9856,401,1297,8158,263,21,164
17509,4/21/2020,Portugal,21379,762,917,19700,516,27,307
17510,4/21/2020,Qatar,6533,9,614,5910,518,0,59
17511,4/21/2020,Romania,9242,498,2153,6591,306,20,136
17512,4/21/2020,Russia,52763,456,3873,48434,5642,51,427
17513,4/21/2020,Rwanda,150,0,84,66,3,0,8
17514,4/21/2020,Saint Kitts and Nevis,15,0,0,15,0,0,0
17515,4/21/2020,Saint Lucia,15,0,13,2,0,0,0
17516,4/21/2020,Saint Vincent and the Grenadines,12,0,2,10,0,0,1
17517,4/21/2020,Samoa,0,0,0,0,0,0,0
17518,4/21/2020,San Marino,476,40,62,374,14,1,1
17519,4/21/2020,Sao Tome and Principe,4,0,0,4,0,0,0
17520,4/21/2020,Saudi Arabia,11631,109,1640,9882,1147,6,150
17521,4/21/2020,Senegal,412,5,242,165,35,0,7
17522,4/21/2020,Serbia,6890,130,977,5783,260,5,107
17523,4/21/2020,Seychelles,11,0,5,6,0,0,0
17524,4/21/2020,Sierra Leone,50,0,6,44,7,0,0
17525,4/21/2020,Singapore,9125,11,839,8275,1111,0,38
17526,4/21/2020,Slovakia,1199,14,258,927,26,1,7
17527,4/21/2020,Slovenia,1344,77,197,1070,9,0,4
17528,4/21/2020,Solomon Islands,0,0,0,0,0,0,0
17529,4/21/2020,Somalia,286,8,4,274,49,0,0
17530,4/21/2020,South Africa,3465,58,1055,2352,165,0,0
17531,4/21/2020,South Sudan,4,0,0,4,0,0,0
17532,4/21/2020,Spain,204178,21282,82514,100382,3968,430,1927
17533,4/21/2020,Sri Lanka,310,7,102,201,6,0,4
17534,4/21/2020,Sudan,107,12,8,87,15,0,0
17535,4/21/2020,Summer Olympics 2020,0,0,0,0,0,0,0
17536,4/21/2020,Suriname,10,1,6,3,0,0,0
17537,4/21/2020,Sweden,15831,1765,0,14066,707,185,0
17538,4/21/2020,Switzerland,28063,1478,19400,7185,119,49,800
17539,4/21/2020,Syria,42,3,0,39,3,0,0
17540,4/21/2020,Taiwan*,425,6,217,202,3,0,14
17541,4/21/2020,Tajikistan,0,0,0,0,0,0,0
17542,4/21/2020,Tanzania,254,10,11,233,0,0,0
17543,4/21/2020,Thailand,2811,48,2108,655,19,1,109
17544,4/21/2020,Timor-Leste,23,0,0,23,1,0,0
17545,4/21/2020,Togo,86,6,56,24,2,0,3
17546,4/21/2020,Trinidad and Tobago,115,8,28,79,1,0,6
17547,4/21/2020,Tunisia,884,38,148,698,0,0,0
17548,4/21/2020,Turkey,95591,2259,14918,78414,4611,119,1488
17549,4/21/2020,US,825433,47659,75204,702570,25926,2458,2875
17550,4/21/2020,Uganda,61,0,38,23,5,0,0
17551,4/21/2020,Ukraine,6125,161,367,5597,415,10,8
17552,4/21/2020,United Arab Emirates,7755,46,1443,6266,490,3,83
17553,4/21/2020,United Kingdom,136035,20314,638,115083,4775,1224,192
17554,4/21/2020,Uruguay,543,12,324,207,8,2,11
17555,4/21/2020,Uzbekistan,1678,6,357,1315,51,1,96
17556,4/21/2020,Vanuatu,0,0,0,0,0,0,0
17557,4/21/2020,Venezuela,285,10,117,158,29,1,0
17558,4/21/2020,Vietnam,268,0,216,52,0,0,2
17559,4/21/2020,West Bank and Gaza,329,2,71,256,0,0,0
17560,4/21/2020,Yemen,1,0,0,1,0,0,0
17561,4/21/2020,Zambia,70,3,35,32,5,0,0
17562,4/21/2020,Zimbabwe,28,3,2,23,3,0,0
17563,4/22/2020,Afghanistan,1177,40,166,971,84,4,16
17564,4/22/2020,Albania,634,27,356,251,25,1,11
17565,4/22/2020,Algeria,2910,402,1204,1304,99,10,52
17566,4/22/2020,Andorra,723,37,309,377,6,0,27
17567,4/22/2020,Angola,25,2,6,17,1,0,0
17568,4/22/2020,Antigua and Barbuda,24,3,10,11,1,0,3
17569,4/22/2020,Argentina,3144,152,872,2120,113,5,32
17570,4/22/2020,Armenia,1473,24,633,816,72,0,24
17571,4/22/2020,Australia,6652,67,4932,1653,7,0,237
17572,4/22/2020,Austria,14925,510,11328,3087,52,19,357
17573,4/22/2020,Azerbaijan,1518,20,907,591,38,0,42
17574,4/22/2020,Bahamas,65,9,12,44,0,0,0
17575,4/22/2020,Bahrain,2027,7,1026,994,54,0,242
17576,4/22/2020,Bangladesh,3772,120,92,3560,390,10,5
17577,4/22/2020,Barbados,75,5,25,45,0,0,0
17578,4/22/2020,Belarus,7281,58,769,6454,558,3,192
17579,4/22/2020,Belgium,41889,6262,9433,26194,933,264,431
17580,4/22/2020,Belize,18,2,2,14,0,0,0
17581,4/22/2020,Benin,54,1,27,26,0,0,0
17582,4/22/2020,Bhutan,6,0,2,4,0,0,0
17583,4/22/2020,Bolivia,609,37,44,528,11,3,7
17584,4/22/2020,Bosnia and Herzegovina,1368,53,460,855,26,2,23
17585,4/22/2020,Botswana,22,1,0,21,2,0,0
17586,4/22/2020,Brazil,45757,2906,25318,17533,2678,165,2327
17587,4/22/2020,Brunei,138,1,117,20,0,0,1
17588,4/22/2020,Bulgaria,1024,49,174,801,49,4,4
17589,4/22/2020,Burkina Faso,609,39,389,181,9,1,27
17590,4/22/2020,Burma,123,5,7,111,2,0,0
17591,4/22/2020,Burundi,11,1,4,6,6,0,0
17592,4/22/2020,Cabo Verde,73,1,1,71,5,0,0
17593,4/22/2020,Cambodia,122,0,110,12,0,0,0
17594,4/22/2020,Cameroon,1163,43,397,723,0,0,68
17595,4/22/2020,Canada,43628,2678,0,40950,2307,195,0
17596,4/22/2020,Central African Republic,14,0,10,4,0,0,0
17597,4/22/2020,Chad,33,0,8,25,0,0,0
17598,4/22/2020,Chile,12164,160,5386,6618,464,13,417
17599,4/22/2020,China,83868,4636,76290,2942,15,0,62
17600,4/22/2020,Colombia,4356,206,870,3280,207,10,66
17601,4/22/2020,Comoros,0,0,0,0,0,0,0
17602,4/22/2020,Congo (Brazzaville),186,6,16,164,21,0,0
17603,4/22/2020,Congo (Kinshasa),359,25,45,289,9,0,10
17604,4/22/2020,Costa Rica,681,6,180,495,12,0,30
17605,4/22/2020,Cote d'Ivoire,952,14,310,628,36,1,7
17606,4/22/2020,Croatia,1950,48,869,1033,42,0,68
17607,4/22/2020,Cuba,1189,40,341,808,52,2,32
17608,4/22/2020,Cyprus,790,13,98,679,6,1,0
17609,4/22/2020,Czechia,7132,208,1989,4935,99,7,236
17610,4/22/2020,Denmark,8108,384,5276,2448,217,14,387
17611,4/22/2020,Djibouti,974,2,183,789,29,0,71
17612,4/22/2020,Dominica,16,0,9,7,0,0,1
17613,4/22/2020,Dominican Republic,5300,260,581,4459,256,15,118
17614,4/22/2020,Ecuador,10850,537,1262,9051,452,17,55
17615,4/22/2020,Egypt,3659,276,935,2448,169,12,65
17616,4/22/2020,El Salvador,237,7,63,167,12,0,15
17617,4/22/2020,Equatorial Guinea,84,1,7,76,1,1,0
17618,4/22/2020,Eritrea,39,0,6,33,0,0,0
17619,4/22/2020,Estonia,1559,44,184,1331,7,1,15
17620,4/22/2020,Eswatini,31,1,8,22,0,0,0
17621,4/22/2020,Ethiopia,116,3,21,92,2,0,5
17622,4/22/2020,Fiji,18,0,8,10,0,0,5
17623,4/22/2020,Finland,4129,149,2000,1980,115,8,0
17624,4/22/2020,France,158868,21313,40657,96898,1800,544,1476
17625,4/22/2020,Gabon,166,1,24,141,10,0,8
17626,4/22/2020,Gambia,10,1,2,7,0,0,0
17627,4/22/2020,Georgia,416,5,107,304,8,1,10
17628,4/22/2020,Germany,150648,5279,99400,45969,2357,246,4200
17629,4/22/2020,Ghana,1154,9,99,1046,112,0,0
17630,4/22/2020,Greece,2408,121,577,1710,7,0,0
17631,4/22/2020,Grenada,15,0,6,9,1,0,0
17632,4/22/2020,Guatemala,316,8,24,284,22,1,0
17633,4/22/2020,Guinea,761,6,164,591,73,0,37
17634,4/22/2020,Guinea-Bissau,50,0,3,47,0,0,0
17635,4/22/2020,Guyana,67,7,9,51,1,0,0
17636,4/22/2020,Haiti,57,3,2,52,10,0,2
17637,4/22/2020,Holy See,9,0,2,7,0,0,0
17638,4/22/2020,Honduras,510,46,30,434,16,0,1
17639,4/22/2020,Hungary,2168,225,295,1648,70,12,8
17640,4/22/2020,Iceland,1785,10,1462,313,7,0,45
17641,4/22/2020,India,21370,681,4370,16319,1290,36,395
